Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
0,0,6350.3979139328,18018.37338423729,101499,24368.77129817009,406000,356,101250,22.671596723905235,5.667899180976309,8.0,7.980295566502463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035467169558396562,0.0026768422123245005,0.002716347691603005,0.0004780988965649158,0.017238233238458633,0.09260524552771209,0.0465354209057172,0.08073519773779123,0.025720728890983324,0.30397147499593785,0.05169741,0.077258594,0.029992022,1.4603138e-05,0.982606
4432,5,6364.518552064896,18062.52680325508,101749,24427.045355319977,407000,356,101500,22.64830271914044,5.66207567978511,8.0,7.980343980343981,886.4,1.019803902718557,886.0,885,888,-20.0,0.0,-20.0,-20.0,-20.0,22.0,0.0,22.0,22,22,-1.5320692212489173,0.01568079128133776,-1.5381600242053712,-1.5536969941468401,-1.5075506397236849,-20.0,0.0,-20.0,-20.0,-20.0,0.0037278136450331657,0.002815516588683731,0.002769246813841164,0.0005080613773316145,0.017249898985028267,0.09397147281806349,0.04309780782210567,0.08161706079058509,0.031245861122374294,0.2836655082863831,0.050645225,0.06969168,0.03142377,6.181002e-05,0.82842994
0,0,6380.344002246857,18106.751886844635,101999,24487.09588909149,408000,357,101750,22.611602259044787,5.652900564761197,8.0,7.980392156862745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032879401734098794,0.002229978443252796,0.002606086782179773,0.000720917945727706,0.013512331061065197,0.08579078264148345,0.036388313628773164,0.07605698070868051,0.03497127813842805,0.2326581837487636,0.05536153,0.06961395,0.033908784,2.849102e-05,0.61787534
0,0,6396.18185043335,18150.859170913696,102249,24547.041021347046,409000,358,102000,22.671992191453985,5.667998047863496,8.0,7.980440097799511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003941844239830971,0.0030717035758912334,0.002950923633761704,0.0006044483743607998,0.01776861771941185,0.09564073402519375,0.04359113371732563,0.08526095304466534,0.029611958332363988,0.2689062976123994,0.048205636,0.06218588,0.030223906,5.8948994e-05,0.65117216
0,0,6412.042401790619,18194.96033358574,102499,24607.002735376358,410000,359,102250,22.675139143982985,5.668784785995746,8.0,7.980487804878049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037611746606417,0.0030535436298272586,0.0027568084187805653,0.000613086624071002,0.018874218687415123,0.09222746470171757,0.04382832053838352,0.08283926734019326,0.034534837667075026,0.35037017858767205,0.048077803,0.055284537,0.031696633,9.000301e-06,0.5178912
0,0,6427.899147033691,18239.054422855377,102749,24666.95356988907,411000,359,102500,22.678776601665103,5.669694150416276,8.0,7.980535279805353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003440385074238293,0.002655249587530517,0.002767709898762405,0.0003864120808430016,0.020758431404829025,0.0880379176302404,0.0404598895646192,0.07818251395535757,0.02315345285439802,0.26831152731533403,0.048515014,0.06151293,0.02900023,1.3113022e-06,0.53912413
0,0,6443.743039369583,18283.1997756958,102999,24726.942815065384,412000,360,102750,22.652440985459904,5.663110246364976,8.0,7.980582524271845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003605351105798036,0.0031475510571218513,0.0025353599339723587,0.00047736632404848933,0.026835691183805466,0.08691883015923267,0.04183691982960181,0.07462508289066348,0.02689375402926037,0.27902270977228294,0.05205779,0.078920245,0.029300079,5.4836273e-06,1.0
0,0,6459.598410129547,18327.290588855743,103249,24786.88899898529,413000,361,103000,22.68046171823657,5.670115429559143,8.0,7.980629539951574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003533829343738034,0.002805586232305446,0.002620368148200214,0.0005613151006400585,0.018192391842603683,0.0871032069409551,0.041057756991004266,0.07528164617884249,0.027016747047441777,0.27254061916615785,0.051803917,0.07995321,0.028105035,7.587671e-05,0.93116474
0,0,6475.479160308838,18371.359860420227,103499,24846.839020729065,414000,361,103250,22.691548203531486,5.6728870508828715,8.0,7.980676328502415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003143029875820503,0.002523907192337383,0.002364725456573069,0.0004071129369549453,0.019260752946138382,0.08088394266265896,0.04031697493229756,0.07120119996800152,0.025710716064134966,0.2951175140018145,0.049272764,0.06783571,0.029860824,8.046627e-07,0.7238759
0,0,6491.320094347,18415.475180625916,103749,24906.795274972916,415000,362,103500,22.667862215155232,5.666965553788808,8.0,7.980722891566265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032266917530214415,0.002476140375196074,0.002434078836813569,0.00034350468195043504,0.013772889971733093,0.08172372402980316,0.040264558901470314,0.06899620849214802,0.025022650787358977,0.24015358164779738,0.049557474,0.06837972,0.028311431,5.7965517e-05,0.5825839
0,0,6507.1563057899475,18459.66480064392,103999,24966.82110643387,416000,363,103750,22.62974878698986,5.657437196747465,8.0,7.980769230769231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027670784498332068,0.002031121764940813,0.0021815485088154674,0.0004610446922015399,0.01347107719630003,0.07212374236772127,0.0334566299229158,0.06461033887017943,0.022405039801174628,0.22678918715523871,0.04695285,0.06317652,0.02756247,0.00018978119,0.642138
0,0,6523.007304430008,18504.183169841766,104249,25027.190474271774,417000,364,104000,22.462637738500014,5.6156594346250035,8.0,7.980815347721823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029288332822034135,0.0024977373279842607,0.002281227963976562,0.0004226247256156057,0.020473293960094452,0.07466743342049827,0.03960387890322386,0.06698651851033308,0.026580617040239504,0.3332713063505632,0.04532105,0.06482625,0.028077893,6.633997e-05,0.7988489
0,0,6538.859935045242,18548.43838739395,104499,25087.298322439194,418000,364,104250,22.59620572016883,5.649051430042207,8.0,7.980861244019139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029856789498589934,0.002806169614923199,0.002094384399242699,0.0005002753459848464,0.0199053343385458,0.0755754148808716,0.038354179498785,0.06537474736129814,0.02461270941609703,0.23151904543802493,0.04354343,0.06469824,0.024377145,3.84748e-05,0.67831135
0,0,6554.706820487976,18592.6272482872,104749,25147.334068775177,419000,365,104500,22.63013754565383,5.657534386413458,8.0,7.98090692124105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002722537651192397,0.002194607899641502,0.0019337832345627248,0.0005038323579356074,0.012719551101326942,0.07072139569524953,0.03493833643285342,0.06194000551104431,0.026839881708583955,0.28332130038118986,0.042428177,0.06192458,0.024743449,1.8060207e-05,0.7190918
0,0,6570.5456829071045,18636.8553006649,104999,25207.400983572006,420000,366,104750,22.61008446540112,5.65252111635028,8.0,7.980952380952381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030490524279884993,0.0024352607674795967,0.0022709054173901677,0.0007874220027588308,0.01622724160552025,0.08029721963206382,0.036802050925976514,0.07026210683674325,0.032864537965292505,0.24813841335909095,0.04588542,0.055606257,0.029110104,4.155934e-05,0.5225285
0,0,6586.409651994705,18680.556381702423,105249,25266.96603369713,421000,366,105000,22.882729128403227,5.720682282100807,8.0,7.980997624703088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033213006552541627,0.002487731236402563,0.0025333932135254145,0.00041350346873514354,0.01660257764160633,0.08751316137778674,0.047741752803060526,0.07413603678116701,0.024950776951317116,0.35794019059060356,0.04545453,0.061070368,0.028279424,3.3795834e-05,0.678386
0,0,6602.243253946304,18723.899424791336,105499,25326.14267873764,422000,367,105250,23.071753359555814,5.767938339888953,8.0,7.981042654028436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003379624307854101,0.0029565171223054523,0.0024376934161409736,0.0003649077261798084,0.020071009173989296,0.08322800111791784,0.04110431579495269,0.07272999532624605,0.023447303190543077,0.28417575543855145,0.049728926,0.070323765,0.028324008,6.0498714e-06,0.985932
0,0,6618.0640733242035,18767.374968528748,105749,25385.43904185295,423000,367,105500,23.001437452741545,5.750359363185386,8.0,7.9810874704491725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003385800936259329,0.002625312527856957,0.0027064206078648567,0.0004951967275701463,0.016860242933034897,0.09053818579569453,0.05109719813479874,0.07714415294049415,0.027977540652676908,0.40891246935841813,0.04935172,0.07724849,0.028880002,0.00024047494,0.96011615
0,0,6633.916897535324,18810.805153369904,105999,25444.722050905228,424000,368,105750,23.025460371800307,5.756365092950077,8.0,7.981132075471698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037370171656366438,0.003132255469272174,0.0028217302169650793,0.0005340896896086633,0.025435971096158028,0.09341193302668595,0.05121571620553248,0.08024521725768538,0.026689318171046954,0.3798907146428928,0.048938047,0.06519531,0.029165111,1.5184283e-05,0.7020154
0,0,6649.756466150284,18854.259076595306,106249,25504.01554274559,425000,369,106000,23.01288182456694,5.753220456141735,8.0,7.9811764705882355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039663981145713475,0.003295039158573857,0.003094754763878882,0.0006253274623304605,0.019519884139299393,0.08936908022565836,0.040789852751737916,0.08159112799440146,0.030299782332269955,0.2856893410965476,0.05558793,0.08286184,0.030667663,0.00018745661,0.9588183
0,0,6665.60910320282,18897.69624066353,106499,25563.30534386635,426000,369,106250,23.0217607767719,5.755440194192975,8.0,7.981220657276995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003994886705419048,0.0029680875807468667,0.0030105861369520426,0.0006631736177951097,0.01700090803205967,0.09266145809054989,0.042352853361155726,0.08273265434730435,0.03483394393219415,0.32251141599137073,0.05195874,0.066209,0.031997427,6.9886446e-05,0.69379294
0,0,6681.445732593536,18941.114548921585,106749,25622.56028151512,427000,370,106500,23.03175872391208,5.75793968097802,8.0,7.981264637002342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004128655050881207,0.0031409187717438246,0.0032516439678147435,0.0006547257071360946,0.023144463077187538,0.0930212553820333,0.04345862424221972,0.08565687817590265,0.03220286900426974,0.2969598941520642,0.05013231,0.06884505,0.029846042,5.1677227e-05,0.6573209
0,0,6697.313986301422,18984.46418404579,106999,25681.778170347214,428000,371,106750,23.068244914513652,5.767061228628413,8.0,7.981308411214953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003788866474526003,0.0028089055742542093,0.003001161850988865,0.0006796954548917711,0.017306191846728325,0.08953731739586718,0.04242983019737789,0.08036202335990923,0.031356533181625706,0.30924983609614276,0.046864275,0.06561395,0.028465614,5.9634447e-05,0.8212441
0,0,6713.162213087082,19027.846647500992,107249,25741.008860588074,429000,371,107000,23.050788737081998,5.7626971842704995,8.0,7.981351981351981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035125899419654162,0.002849417935716351,0.0026006344705820084,0.00044039508793503046,0.023814285174012184,0.08462956688318114,0.03669394420543695,0.0752269175062891,0.024614823827333,0.22925051137340471,0.04611057,0.05626115,0.027240202,8.609891e-05,0.45630908
0,0,6729.0548186302185,19071.318873882294,107499,25800.373692512512,430000,372,107250,23.003192687414703,5.750798171853676,8.0,7.981395348837209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038488687574863433,0.0032243687673460617,0.0028095158049836755,0.0007417480228468776,0.019437124952673912,0.09012249260468616,0.04650653721598908,0.07811581697950075,0.029584127035104605,0.3636406005422317,0.047660798,0.059570797,0.030708969,5.9217215e-05,0.656332
0,0,6744.882238864899,19114.70646548271,107749,25859.58870434761,431000,372,107500,23.048064276293314,5.762016069073328,8.0,7.981438515081207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033069920630659907,0.0023348528438368477,0.0024862162536010146,0.0004344139597378671,0.02008242905139923,0.08493075364498784,0.037841333804631234,0.0770472812400542,0.025756447309186328,0.27354066754984885,0.04922109,0.065242805,0.030331135,1.2636185e-05,1.0
0,0,6760.725373744965,19158.148067235947,107999,25918.87344098091,432000,373,107750,23.019409037456484,5.754852259364121,8.0,7.981481481481482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037159907456953078,0.002989651270412843,0.002897023572586477,0.0006197990733198822,0.01846221275627613,0.08782310460766743,0.043011424123239564,0.07831135133863382,0.03341299954306689,0.29746795439772716,0.049657997,0.071632445,0.029710576,1.9997358e-05,1.0
0,0,6776.565887212753,19201.66106891632,108249,25978.226956129074,433000,373,108000,22.981636784001374,5.7454091960003435,8.0,7.981524249422633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038761655860580506,0.003267016743707431,0.002946292981505394,0.00048607634380459785,0.023622045293450356,0.09252654261111805,0.04769985516895239,0.08220162408879426,0.030532788373227326,0.3488121509762098,0.053598985,0.07521037,0.03067866,0.0004672706,0.67921096
0,0,6792.382715702057,19245.040142774582,108499,26037.42285847664,434000,374,108250,23.05258990239046,5.763147475597615,8.0,7.981566820276497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032749241821002214,0.002534907698180832,0.002433036104775965,0.0006311435136012733,0.020518293604254723,0.08366215259077915,0.03696781064160101,0.07357383755628547,0.03205778666004264,0.18899011884087613,0.04797683,0.063979544,0.028609514,2.3245811e-06,0.7527977
0,0,6808.213866710663,19288.324397802353,108749,26096.538264513016,435000,374,108500,23.103089087669506,5.7757722719173765,8.0,7.9816091954022985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040182648161426185,0.003128979017251566,0.0031218681251630187,0.0006499418523162603,0.02126578614115715,0.0998228509577582,0.054660466012295406,0.08565755906544162,0.03922107255126183,0.5692469053266878,0.052228946,0.06950614,0.030404612,8.657575e-06,0.6428726
0,0,6824.107071876526,19332.45213985443,108999,26156.559211730957,436000,375,108750,22.661481269987252,5.665370317496813,8.0,7.981651376146789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038196597956120966,0.003059274600764653,0.0029910256853327155,0.0005619431613013148,0.02722424827516079,0.09558315475830549,0.04694164657860009,0.08599775421220959,0.033665970440488864,0.3757900454403265,0.052966613,0.07530826,0.031727508,2.3752451e-05,1.0
0,0,6839.940913438797,19375.655248641968,109249,26215.596162080765,437000,376,109000,23.146482465365626,5.7866206163414065,8.0,7.981693363844394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038802622354123743,0.003010066899951023,0.0029037059284746647,0.0007780473097227514,0.017985310405492783,0.09702651753836164,0.04923870330474264,0.0806446470845269,0.033981189123895514,0.298849153512676,0.05035872,0.06871447,0.030346027,9.6321106e-05,0.7940793
0,0,6855.7889523506165,19418.838866472244,109499,26274.62781882286,438000,377,109250,23.156929647031323,5.789232411757831,8.0,7.981735159817352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038926086705178024,0.00347543143876004,0.0028858843725174665,0.000563792185857892,0.026223352178931236,0.09082561073811608,0.044831312221203845,0.07952666192001379,0.03464373645550012,0.27980058051456785,0.052169494,0.07580702,0.030163884,2.1316111e-05,0.9364944
0,0,6871.610318899155,19462.03576731682,109749,26333.646086215973,439000,377,109500,23.14980890870118,5.787452227175295,8.0,7.981776765375854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034502471566665916,0.00270930534734818,0.0025852504186332226,0.0006542863557115197,0.022008579224348068,0.08690480329939239,0.03867906553851817,0.0766401938889309,0.03225095057839587,0.2571808673453456,0.048029944,0.062294208,0.031125732,4.261732e-06,0.80995
0,0,6887.426391363144,19505.34056162834,109999,26392.766952991486,440000,378,109750,23.09213138864625,5.773032847161563,8.0,7.9818181818181815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035853234061505646,0.003025239445676958,0.0027768495492637157,0.0005721885245293379,0.028171883895993233,0.08815978670602541,0.04224868445176651,0.07729369851419135,0.029451654655876985,0.29574715659696604,0.04999284,0.064673,0.030574977,0.00011794269,0.5866248
0,0,6903.267122745514,19548.660960912704,110249,26451.92808365822,441000,379,110000,23.08381308851339,5.770953272128348,8.0,7.981859410430839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0046198007536586375,0.004487320366652371,0.0032550583127886057,0.0007767502102069557,0.03923982381820679,0.10484410938606421,0.05691330754074278,0.08876161116104561,0.036031439930491876,0.48763007605219766,0.052153878,0.06533505,0.034179136,5.120039e-05,1.0
0,0,6919.090205669403,19591.994519472122,110499,26511.084725141525,442000,379,110250,23.0768031346613,5.769200783665325,8.0,7.981900452488688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036090622858610004,0.0026049077648952583,0.002871641656383872,0.0007363928016275167,0.018490392714738846,0.09020481602077354,0.04149157025003329,0.07955995694882678,0.03210779325122243,0.287084060082957,0.048771087,0.060214818,0.03191197,7.864833e-05,0.7011573
0,0,6934.909026861191,19635.303101062775,110749,26570.212127923965,443000,380,110500,23.090112011792037,5.772528002948009,8.0,7.981941309255079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004020726644201204,0.003532285228596366,0.002995637129060924,0.0006401622085832059,0.028305156156420708,0.09292824564216542,0.04858570365653172,0.08304885165390032,0.030237358994353453,0.38476470299904825,0.05098857,0.06257413,0.0313368,1.0177493e-05,0.5718738
0,0,6950.720507383347,19678.606123209,110999,26629.326630592346,444000,381,110750,23.09307642831984,5.77326910707996,8.0,7.981981981981982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003863460623892024,0.0030956417363305995,0.002927491790615022,0.0005543501465581357,0.021747205406427383,0.09362274741280385,0.0466884300462024,0.08114678543195725,0.026197311180944354,0.30315449913779396,0.052174706,0.06516599,0.032228857,0.00020755827,0.62582725
